timestamp,activity,username,source_ip,action,result
2023-07-04 06:36:07,ProductView,xlee,21.200.115.15,Success,Success
2023-04-03 01:37:51,ProductView,kli,189.68.87.91,Success,Success
2023-08-01 07:08:46,AccessDenied,williamstammie,218.212.236.206,Success,Success
2023-01-10 01:36:07,ProductView,hernandezholly,94.73.109.208,Success,Success
2023-05-13 02:18:04,ProductView,joyce60,92.171.54.242,Success,Failed
2023-04-22 12:10:32,ProductView,johnellison,64.77.197.101,Failed,Failed
2023-06-10 23:53:42,AccessDenied,dphillips,113.173.88.18,Failed,Success
2023-03-29 18:30:24,AccessDenied,hfisher,132.113.99.94,Success,Failed
2023-04-21 14:35:47,Login,natashamccoy,31.64.106.73,Failed,Failed
2023-03-23 14:27:43,Login,jacksonelizabeth,34.208.232.138,Success,Failed
2023-05-20 10:26:50,ProductView,lrobinson,19.241.29.9,Failed,Success
2023-04-05 04:10:02,Login,sarah94,2.174.174.151,Failed,Failed
2023-01-22 06:37:43,OrderPlaced,reidjason,118.136.6.160,Failed,Failed
2023-06-23 20:49:12,OrderPlaced,cummingsbobby,138.12.156.143,Success,Success
2023-01-17 02:43:12,AccessDenied,brianmedina,151.69.156.92,Success,Failed
2023-02-07 15:20:40,ProductView,michaelmacias,103.219.11.167,Success,Success
2023-04-01 08:13:04,ProductView,turnermelissa,38.237.163.231,Failed,Success
2023-04-10 04:33:07,ProductView,scottperez,216.63.221.76,Failed,Success
2023-03-13 11:01:48,ProductView,david08,102.88.130.118,Failed,Failed
2023-06-10 02:39:13,ProductView,diana88,183.141.64.169,Failed,Failed
2023-06-30 16:17:52,OrderPlaced,mdavis,163.2.31.155,Success,Success
2023-06-20 15:17:28,Login,ifreeman,208.13.138.254,Failed,Success
2023-02-16 08:39:13,ProductView,millerpatricia,199.181.18.184,Success,Success
2023-06-30 11:31:15,AccessDenied,halllaura,17.115.255.20,Success,Success
2023-03-22 08:55:13,AccessDenied,marc86,60.3.200.213,Success,Success
2023-06-12 19:36:15,AccessDenied,daniel71,181.231.176.30,Success,Success
2023-07-30 12:38:05,Login,mitchellashley,153.192.194.73,Success,Failed
2023-02-15 13:45:40,AccessDenied,kimberly77,120.90.137.192,Success,Failed
2023-08-03 13:08:30,ProductView,kara51,119.254.72.142,Failed,Failed
2023-01-31 06:55:58,OrderPlaced,deanjessica,2.65.39.244,Success,Success
2023-05-09 19:46:57,ProductView,omccormick,174.58.41.146,Success,Failed
2023-05-05 23:45:46,ProductView,michaelking,109.126.249.229,Success,Failed
2023-03-08 11:22:45,Login,dariusgriffin,76.88.67.6,Success,Success
2023-08-08 18:48:21,AccessDenied,yarcher,173.207.56.69,Success,Success
2023-03-29 09:15:37,Login,xherman,25.127.21.179,Failed,Success
2023-04-17 00:14:45,OrderPlaced,baileyvaughn,73.23.27.196,Success,Failed
2023-04-18 02:55:57,AccessDenied,carolyn97,2.212.237.169,Failed,Failed
2023-03-19 03:04:12,ProductView,sergiodecker,60.81.183.246,Failed,Success
2023-01-23 20:01:53,ProductView,iwilliams,46.125.162.194,Success,Success
2023-06-17 02:22:25,ProductView,walterbush,185.15.40.169,Success,Success
2023-01-02 11:32:27,ProductView,pskinner,37.27.156.234,Failed,Failed
2023-05-02 09:34:39,ProductView,jose81,213.32.81.91,Success,Failed
2023-01-14 18:51:42,ProductView,salvarado,151.180.153.239,Success,Success
2023-05-31 22:09:20,AccessDenied,millerjeffrey,135.142.158.69,Failed,Success
2023-02-12 14:07:38,OrderPlaced,davidtorres,94.210.61.57,Failed,Success
2023-02-05 12:28:07,Login,carly94,58.9.233.255,Failed,Failed
2023-06-06 01:56:52,AccessDenied,ryan91,58.195.11.109,Failed,Success
2023-02-16 03:47:23,ProductView,christopher55,125.46.177.39,Success,Failed
2023-07-02 04:04:45,OrderPlaced,lorimoreno,51.47.110.199,Success,Success
2023-02-26 17:34:25,OrderPlaced,brianalexander,80.19.91.129,Success,Success
2023-04-27 04:30:35,OrderPlaced,perryjonathan,201.0.80.203,Success,Failed
2023-03-17 09:41:42,OrderPlaced,jessica61,207.240.188.96,Failed,Failed
2023-02-02 04:47:07,OrderPlaced,drice,6.252.154.135,Success,Success
2023-01-27 11:20:05,Login,mrichardson,142.192.62.202,Failed,Failed
2023-07-17 12:03:06,OrderPlaced,gholmes,15.142.181.95,Success,Success
2023-06-22 16:34:59,Login,erikaturner,41.25.95.217,Success,Failed
2023-05-17 07:41:54,AccessDenied,btorres,26.119.14.126,Success,Success
2023-01-26 14:41:04,OrderPlaced,mendezdavid,135.116.121.56,Failed,Failed
2023-02-28 18:50:49,OrderPlaced,kayla48,111.218.52.81,Success,Success
2023-04-07 23:38:54,Login,hardingmichelle,95.103.252.216,Success,Failed
2023-02-06 21:43:44,ProductView,smithpriscilla,206.211.203.58,Success,Success
2023-03-10 10:43:30,AccessDenied,carolyn45,28.220.47.111,Failed,Failed
2023-07-07 23:36:59,Login,njones,58.68.137.108,Success,Failed
2023-02-19 01:16:59,ProductView,emilyhall,65.25.207.30,Failed,Success
2023-02-10 15:19:57,OrderPlaced,richardwright,124.69.22.133,Success,Failed
2023-01-23 15:08:06,Login,kelly26,49.162.230.193,Failed,Failed
2023-01-19 12:51:16,AccessDenied,brooketaylor,145.155.124.215,Failed,Failed
2023-03-24 07:03:55,OrderPlaced,jessica20,35.105.52.128,Success,Failed
2023-06-11 12:31:15,ProductView,lwarner,61.124.34.79,Failed,Success
2023-07-23 17:48:22,Login,jeffrey91,142.28.170.120,Failed,Failed
2023-03-20 13:48:29,AccessDenied,gutierrezchristopher,197.71.240.234,Success,Failed
2023-07-21 07:40:45,OrderPlaced,kellyclark,217.220.227.116,Success,Success
2023-01-09 16:09:49,Login,kristinejones,20.164.28.16,Success,Success
2023-07-12 01:22:49,Login,meagandavidson,117.186.217.108,Success,Success
2023-06-25 20:27:54,ProductView,ybrown,59.145.94.95,Failed,Failed
2023-01-19 12:31:07,AccessDenied,fsalazar,97.181.42.212,Failed,Failed
2023-02-27 13:30:45,OrderPlaced,loristafford,141.53.209.62,Success,Success
2023-03-22 01:27:14,OrderPlaced,marie09,13.112.105.218,Success,Success
2023-03-23 05:48:06,ProductView,zacharywebb,146.129.104.116,Failed,Success
2023-02-06 05:09:50,ProductView,soliscaitlin,204.240.94.28,Failed,Failed
2023-04-02 20:48:47,OrderPlaced,lauren53,119.76.127.130,Failed,Failed
2023-05-04 20:09:51,ProductView,matthew93,111.8.89.196,Success,Failed
2023-05-19 12:23:08,OrderPlaced,theresathompson,90.109.113.157,Success,Failed
2023-04-02 02:59:25,ProductView,christopher19,68.242.223.115,Failed,Success
2023-01-25 22:06:57,ProductView,cdavis,98.57.20.135,Success,Success
2023-04-02 21:50:39,AccessDenied,garyhernandez,22.150.231.122,Success,Success
2023-06-21 19:10:14,Login,gthomas,73.228.111.84,Failed,Success
2023-02-23 15:03:26,AccessDenied,calvin61,118.243.19.111,Failed,Success
2023-07-04 18:00:36,Login,brian14,48.164.42.134,Success,Failed
2023-02-19 17:35:07,ProductView,vincentestrada,118.126.53.138,Success,Failed
2023-03-02 15:42:00,Login,johnmartin,150.203.251.58,Failed,Success
2023-05-02 04:41:32,Login,onguyen,13.13.88.211,Failed,Success
2023-02-26 07:19:09,OrderPlaced,sara26,101.184.39.124,Failed,Failed
2023-07-29 15:52:39,AccessDenied,alane,201.32.191.65,Success,Success
2023-01-10 20:57:53,Login,dale52,197.160.121.207,Failed,Success
2023-02-14 13:31:21,OrderPlaced,nicole16,109.15.126.221,Success,Success
2023-03-28 02:04:44,Login,jessicawarren,146.159.193.82,Failed,Success
2023-05-12 15:27:47,Login,sellerssamantha,115.30.186.186,Success,Success
2023-04-23 21:16:17,Login,ryanmckee,79.65.2.23,Failed,Success
2023-06-10 01:08:52,ProductView,guzmanvanessa,180.109.16.126,Success,Failed
2023-02-03 13:09:21,AccessDenied,lawrence16,22.41.210.105,Success,Failed
2023-08-08 00:16:16,AccessDenied,haleycampbell,159.53.55.218,Failed,Failed
2023-05-14 04:08:28,Login,alopez,110.113.173.236,Success,Failed
2023-03-28 03:36:20,ProductView,vfrye,171.171.215.76,Failed,Success
2023-04-19 04:48:40,ProductView,jon74,67.182.76.71,Failed,Success
2023-04-30 02:24:05,ProductView,zachary61,207.71.101.148,Success,Success
2023-02-10 05:52:58,ProductView,garciarobert,44.71.114.83,Failed,Success
2023-01-26 22:45:30,ProductView,pburnett,112.55.10.82,Failed,Failed
2023-06-03 07:18:56,OrderPlaced,smeyer,74.212.29.55,Failed,Failed
2023-04-12 10:36:17,ProductView,marcuspeterson,205.109.76.40,Success,Success
2023-06-21 23:33:49,Login,millerjudith,181.45.252.194,Failed,Success
2023-03-06 23:47:05,AccessDenied,rschmidt,80.219.2.234,Failed,Success
2023-05-30 12:06:32,OrderPlaced,pbradford,44.70.101.239,Success,Failed
2023-08-09 13:20:57,ProductView,nstone,13.136.38.123,Failed,Success
2023-06-18 04:13:27,AccessDenied,katherine86,152.155.35.180,Failed,Failed
2023-05-22 12:01:01,OrderPlaced,zgonzales,106.165.233.189,Success,Failed
2023-08-08 16:54:45,OrderPlaced,justin27,94.187.67.54,Failed,Success
2023-05-07 00:53:04,OrderPlaced,thomaspearson,4.100.30.37,Failed,Success
2023-06-06 03:29:45,OrderPlaced,stacy00,105.181.165.116,Failed,Success
2023-03-01 01:03:16,Login,lewisjoseph,2.169.75.243,Failed,Success
2023-06-27 07:13:54,AccessDenied,gpeterson,64.228.185.104,Success,Success
2023-06-09 13:57:38,ProductView,lynchstephanie,69.149.229.134,Success,Failed
2023-02-26 04:23:42,Login,michael17,168.231.243.120,Failed,Success
2023-01-28 18:51:01,OrderPlaced,brianna07,134.53.12.128,Success,Success
2023-03-14 04:37:48,Login,jerome30,123.29.78.249,Failed,Failed
2023-03-01 20:25:09,OrderPlaced,rshaw,218.147.164.218,Success,Success
2023-05-15 06:49:34,ProductView,nelsoncarrie,144.198.23.211,Failed,Success
2023-08-05 02:07:47,Login,qperez,35.197.186.216,Success,Success
2023-02-06 17:14:56,AccessDenied,brookecaldwell,145.158.188.12,Success,Failed
2023-03-01 22:08:12,OrderPlaced,woodsdevin,202.149.2.90,Failed,Success
2023-01-27 12:12:40,AccessDenied,kristencervantes,147.182.36.180,Success,Success
2023-06-06 21:25:33,ProductView,brucejesse,28.184.48.114,Success,Failed
2023-02-04 18:28:05,ProductView,flemingjulie,161.196.194.232,Failed,Success
2023-06-12 06:29:20,Login,ithompson,30.218.181.215,Failed,Success
2023-04-03 14:34:32,Login,kathrynmckinney,211.146.74.162,Success,Success
2023-03-29 20:15:14,Login,joseph39,138.236.10.165,Failed,Success
2023-06-24 09:03:21,OrderPlaced,hollowayalbert,104.40.94.234,Failed,Success
2023-04-01 12:27:57,OrderPlaced,barnettandrew,51.30.175.26,Success,Failed
2023-01-13 19:19:51,OrderPlaced,robinsonamanda,104.133.200.107,Failed,Failed
2023-02-03 13:20:40,AccessDenied,craig96,54.162.44.77,Failed,Success
2023-03-23 05:14:46,Login,aaronelliott,40.72.147.133,Failed,Success
2023-05-27 08:06:03,AccessDenied,claudiahoward,83.251.200.251,Failed,Success
2023-05-16 13:01:05,AccessDenied,fishersteven,167.90.5.42,Success,Failed
2023-05-18 01:53:04,ProductView,plewis,17.88.51.141,Success,Success
2023-05-14 04:55:50,ProductView,bnelson,31.26.178.70,Success,Failed
2023-01-10 22:01:24,Login,georgecunningham,90.207.227.125,Success,Success
2023-04-09 05:14:28,Login,marycox,147.13.59.246,Failed,Failed
2023-05-26 21:44:00,ProductView,goodmanbrian,44.63.234.117,Success,Success
2023-03-07 11:22:59,Login,richard16,195.111.253.77,Failed,Failed
2023-06-08 14:53:09,AccessDenied,churchlarry,89.200.203.185,Failed,Failed
2023-04-24 00:30:39,OrderPlaced,brian60,45.12.97.112,Failed,Failed
2023-03-04 17:09:48,OrderPlaced,lunacolleen,50.69.166.249,Failed,Failed
2023-03-19 18:41:33,ProductView,dennisgreen,184.25.162.239,Success,Success
2023-07-28 09:07:15,OrderPlaced,bturner,22.253.152.71,Failed,Success
2023-05-19 10:09:52,ProductView,peter76,211.203.185.20,Failed,Failed
2023-02-23 01:31:51,ProductView,carrillosarah,191.234.46.180,Success,Success
2023-05-18 12:11:42,Login,james54,26.246.157.207,Failed,Success
2023-06-21 14:08:12,ProductView,joseph42,184.4.151.203,Success,Failed
2023-05-12 23:00:05,OrderPlaced,chelsea93,120.220.84.176,Failed,Failed
2023-03-07 08:39:54,AccessDenied,vturner,23.26.216.152,Failed,Success
2023-07-11 01:56:51,ProductView,wandadixon,171.175.33.83,Failed,Success
2023-03-06 02:18:12,Login,grimesbenjamin,39.43.162.185,Success,Failed
2023-06-14 02:29:23,Login,elizabethsmith,191.113.227.4,Failed,Failed
2023-06-22 21:10:17,ProductView,dustin49,6.254.41.75,Success,Failed
2023-08-03 00:50:07,AccessDenied,williamsmith,160.212.224.129,Success,Success
2023-03-28 08:46:17,AccessDenied,ijones,150.55.96.114,Success,Failed
2023-01-24 14:31:07,OrderPlaced,ienglish,153.20.74.188,Success,Failed
2023-05-05 02:23:45,AccessDenied,adrianward,40.222.170.185,Failed,Failed
2023-07-11 22:50:19,ProductView,elizabeth69,77.203.25.179,Failed,Failed
2023-02-16 08:13:35,Login,ryan60,67.3.58.119,Success,Success
2023-07-15 16:59:02,OrderPlaced,rbarajas,82.45.143.137,Failed,Failed
2023-01-22 13:12:05,OrderPlaced,matthew40,46.150.28.72,Success,Success
2023-08-01 13:42:35,Login,csanchez,193.91.202.91,Failed,Failed
2023-08-05 21:32:39,AccessDenied,charlesthompson,155.16.111.42,Success,Failed
2023-06-09 14:32:43,OrderPlaced,pfrost,208.248.67.217,Success,Failed
2023-01-31 01:31:09,OrderPlaced,tscott,189.92.126.149,Success,Failed
2023-05-27 11:43:58,AccessDenied,wilsonralph,53.93.4.204,Failed,Success
2023-05-04 07:20:16,OrderPlaced,davidjones,139.157.104.75,Failed,Success
2023-07-20 06:20:00,AccessDenied,deborahbrewer,191.94.198.25,Success,Success
2023-01-08 19:38:25,ProductView,patricia91,139.180.178.234,Failed,Failed
2023-06-13 09:59:25,ProductView,smallbrian,161.240.166.110,Failed,Success
2023-07-11 17:59:33,ProductView,melaniekennedy,151.95.226.197,Success,Success
2023-03-12 01:33:46,Login,nicole81,22.250.239.29,Success,Failed
2023-07-29 18:25:01,OrderPlaced,taylordavis,221.219.121.207,Success,Failed
2023-06-01 06:14:36,AccessDenied,zlara,19.243.51.5,Failed,Failed
2023-03-09 11:40:44,OrderPlaced,jamesross,140.159.204.10,Success,Failed
2023-01-05 20:51:29,AccessDenied,stephaniebecker,215.62.33.26,Success,Success
2023-01-20 08:09:36,Login,jonathanpotter,179.61.10.7,Failed,Failed
2023-06-25 13:37:01,OrderPlaced,dbenjamin,65.118.161.224,Failed,Success
2023-03-17 10:26:27,Login,william47,111.56.146.249,Failed,Success
2023-03-22 23:59:56,ProductView,heatherlopez,202.2.25.79,Failed,Failed
2023-03-03 20:57:43,OrderPlaced,sarah65,202.226.19.32,Failed,Success
2023-05-18 07:12:07,OrderPlaced,pamelaerickson,98.197.7.10,Success,Failed
2023-02-09 00:10:20,OrderPlaced,kramerjason,83.44.37.62,Success,Failed
2023-06-24 18:21:29,OrderPlaced,murphyshannon,6.129.40.88,Failed,Failed
2023-07-17 20:07:58,Login,henry38,11.6.247.171,Failed,Failed
2023-03-02 07:24:52,OrderPlaced,udavis,110.179.74.131,Failed,Success
2023-07-23 09:17:42,OrderPlaced,jack33,56.183.242.49,Success,Success
2023-02-27 02:35:41,OrderPlaced,olsonmaria,3.92.224.6,Failed,Success
2023-04-12 11:21:22,ProductView,phillipskenneth,26.11.151.225,Success,Success
2023-07-01 17:31:50,AccessDenied,smithwesley,27.148.43.96,Failed,Failed
2023-03-02 19:01:24,OrderPlaced,david46,220.253.130.138,Failed,Success
2023-06-23 07:07:52,Login,petersamy,105.138.254.127,Failed,Success
2023-03-24 16:44:22,Login,edgarwalker,108.203.153.34,Failed,Success
2023-03-30 00:25:53,OrderPlaced,kristina22,78.94.137.36,Failed,Failed
2023-01-19 01:19:16,AccessDenied,johnacevedo,167.212.129.35,Failed,Success
2023-04-05 15:13:28,Login,kyle65,87.72.123.8,Success,Success
2023-04-16 02:39:26,Login,lanceburgess,207.227.9.229,Failed,Failed
2023-05-15 23:50:32,OrderPlaced,robin46,119.215.94.75,Failed,Failed
2023-01-03 21:18:29,ProductView,cruzjoyce,35.152.178.76,Success,Success
2023-01-13 08:07:58,Login,psimpson,20.127.170.175,Success,Failed
2023-06-07 08:36:11,Login,deanjoseph,133.32.91.92,Success,Success
2023-03-16 06:57:32,ProductView,riosnancy,117.31.53.22,Failed,Failed
2023-04-29 20:20:34,Login,paulabarnes,36.204.206.170,Failed,Success
2023-07-01 01:55:47,AccessDenied,qgordon,114.229.239.242,Failed,Failed
2023-03-06 22:24:18,AccessDenied,barbara99,62.29.191.253,Success,Success
2023-01-10 08:47:09,OrderPlaced,matthew16,13.92.39.61,Failed,Failed
2023-03-02 22:53:29,OrderPlaced,ubowen,2.72.175.62,Success,Success
2023-07-05 16:12:49,OrderPlaced,sheila63,218.203.202.82,Failed,Success
2023-05-28 02:03:25,OrderPlaced,zmartin,79.143.34.215,Success,Success
2023-02-19 09:55:47,Login,nichole56,39.99.219.104,Success,Failed
2023-05-14 02:04:07,AccessDenied,leonmoore,8.90.14.215,Success,Failed
2023-01-20 01:17:38,ProductView,zkaufman,205.142.167.89,Success,Success
2023-06-24 04:33:38,AccessDenied,kellyfischer,37.29.5.36,Failed,Failed
2023-02-23 03:49:18,OrderPlaced,blevinslaura,193.86.104.200,Success,Success
2023-06-25 10:05:28,OrderPlaced,huberrobert,64.154.183.200,Failed,Success
2023-05-04 23:49:03,ProductView,johnstonelizabeth,118.72.34.177,Failed,Failed
2023-03-17 18:41:30,ProductView,claytoncameron,193.87.250.77,Success,Failed
2023-07-23 20:39:58,AccessDenied,kellerrobert,44.0.59.60,Failed,Success
2023-06-04 03:02:40,AccessDenied,bpowell,165.167.51.83,Success,Failed
2023-01-04 06:50:31,ProductView,wilsondonna,72.172.177.45,Success,Failed
2023-02-26 00:14:44,OrderPlaced,nparks,3.162.225.220,Failed,Failed
2023-05-26 02:32:23,OrderPlaced,katie87,218.42.214.193,Success,Success
2023-06-21 21:57:39,Login,awilkerson,151.114.93.216,Success,Failed
2023-02-07 08:27:40,ProductView,lydiaramos,69.54.213.48,Failed,Failed
2023-02-07 03:45:38,Login,colemanbrandon,8.70.215.7,Failed,Success
2023-03-10 00:59:00,ProductView,moralesclinton,145.106.54.1,Success,Failed
2023-03-17 05:56:03,ProductView,youngrichard,122.134.244.187,Success,Success
2023-07-14 21:22:16,ProductView,qpatel,101.240.106.48,Success,Success
2023-05-04 12:26:00,ProductView,jessica00,182.207.181.34,Failed,Success
2023-05-18 05:41:23,ProductView,owilkins,26.164.49.243,Failed,Success
2023-02-14 13:04:05,Login,heaton,153.177.163.93,Failed,Success
2023-03-24 12:33:20,OrderPlaced,katherine03,65.43.84.115,Failed,Failed
2023-01-30 05:19:33,Login,stanleysarah,32.37.127.11,Success,Success
2023-03-14 09:18:16,ProductView,matthew88,164.70.85.39,Failed,Success
2023-06-13 13:49:34,AccessDenied,michael87,111.83.143.241,Success,Success
2023-03-21 00:00:26,Login,stewarttrevor,152.76.23.32,Success,Success
2023-06-29 00:16:07,AccessDenied,rossalexis,140.225.208.108,Success,Failed
2023-05-28 00:50:52,AccessDenied,emilyclark,2.48.237.27,Failed,Failed
2023-02-12 04:46:09,OrderPlaced,kylefleming,173.227.213.12,Success,Failed
2023-07-09 08:08:12,AccessDenied,farmermichelle,191.246.50.107,Failed,Failed
2023-06-26 04:47:22,OrderPlaced,sjohnson,187.71.134.234,Failed,Success
2023-01-09 18:44:27,OrderPlaced,jamesjoshua,145.64.155.210,Success,Success
2023-02-26 20:29:22,AccessDenied,thomasmichelle,172.95.21.112,Failed,Success
2023-04-19 18:16:14,AccessDenied,ricegary,141.26.48.122,Success,Success
2023-01-02 12:28:12,ProductView,bryantjessica,19.29.194.21,Success,Success
2023-04-07 06:41:24,AccessDenied,megan07,30.160.6.50,Success,Failed
2023-01-30 08:32:08,OrderPlaced,batesjennifer,61.105.152.49,Success,Success
2023-05-08 07:59:20,OrderPlaced,kingkaitlyn,79.12.50.209,Failed,Success
2023-05-02 03:48:40,Login,berrydavid,71.54.86.77,Failed,Failed
2023-06-29 00:33:04,OrderPlaced,jtorres,190.210.2.204,Success,Failed
2023-01-02 15:19:01,AccessDenied,walshdiane,160.79.209.113,Success,Success
2023-05-04 09:32:32,Login,michelechristensen,48.200.187.39,Success,Failed
2023-07-05 02:55:16,OrderPlaced,ybrock,219.195.225.68,Failed,Failed
2023-05-11 23:34:54,ProductView,cristina42,83.184.214.103,Success,Success
2023-05-23 05:37:36,ProductView,greg96,137.217.197.142,Success,Success
2023-07-14 21:40:16,AccessDenied,jenniferpetty,106.179.203.245,Failed,Failed
2023-02-20 18:48:47,OrderPlaced,dbarnes,133.220.183.208,Failed,Success
2023-02-27 21:22:28,OrderPlaced,megan72,112.2.189.228,Failed,Failed
2023-06-14 08:58:02,AccessDenied,james17,194.17.160.124,Failed,Failed
2023-02-04 08:42:19,AccessDenied,zrodriguez,76.6.220.172,Failed,Success
2023-05-04 17:52:03,Login,kennedydaniel,64.142.188.23,Success,Failed
2023-03-07 08:35:57,Login,emily30,211.133.158.167,Success,Success
2023-03-09 13:41:57,Login,ashleylane,105.160.53.80,Failed,Failed
2023-07-03 13:14:37,Login,oliverbrittany,186.89.246.253,Success,Success
2023-04-10 09:44:17,ProductView,briancastillo,154.246.63.184,Success,Failed
2023-04-26 06:53:12,AccessDenied,irodgers,5.158.217.16,Success,Success
2023-04-28 06:56:45,AccessDenied,josephwarren,151.124.98.201,Failed,Failed
2023-06-02 23:02:55,Login,williamssharon,183.62.245.91,Failed,Failed
2023-05-29 01:44:11,ProductView,sextonjennifer,199.132.32.79,Success,Failed
2023-07-09 15:52:22,ProductView,maryjones,28.156.70.90,Success,Failed
2023-07-07 07:24:19,Login,brussell,58.77.149.11,Failed,Success
2023-04-23 17:13:22,Login,williamsmichael,214.52.152.181,Failed,Success
2023-03-20 00:10:34,AccessDenied,ruizkayla,216.205.204.226,Success,Success
2023-02-07 13:56:20,AccessDenied,eric41,41.191.117.248,Success,Failed
2023-01-09 13:51:06,AccessDenied,edwinhester,162.28.113.122,Failed,Success
2023-04-04 17:06:55,ProductView,christophermorris,54.243.65.208,Success,Success
2023-01-30 01:57:56,Login,juanadkins,68.222.221.222,Success,Success
2023-04-08 20:31:19,ProductView,chelseagibson,26.224.38.211,Failed,Failed
2023-05-01 02:23:01,Login,bryan70,176.141.3.43,Success,Failed
2023-07-10 06:22:03,ProductView,brianho,139.66.66.225,Failed,Failed
2023-02-22 22:20:49,AccessDenied,josephmcdonald,217.44.89.39,Failed,Failed
2023-04-06 03:16:23,AccessDenied,michaelsmith,193.9.74.216,Success,Success
2023-07-02 20:03:19,OrderPlaced,johnscynthia,12.85.184.53,Failed,Success
2023-03-29 12:09:24,Login,clarencewhite,5.216.136.123,Failed,Failed
2023-01-01 01:08:25,AccessDenied,yshaffer,44.21.193.62,Success,Failed
2023-02-17 02:28:48,ProductView,amandajones,99.211.57.152,Failed,Success
2023-06-04 09:20:39,OrderPlaced,jenna00,109.180.123.49,Success,Success
2023-01-21 03:29:12,ProductView,ashleyparker,199.99.233.86,Failed,Success
2023-01-09 08:28:53,AccessDenied,perkinsjason,125.120.129.40,Success,Failed
2023-01-09 05:15:46,OrderPlaced,townsendkaren,102.190.53.173,Success,Success
2023-03-14 23:49:45,OrderPlaced,cherylmartin,58.162.75.15,Failed,Failed
2023-01-29 07:46:59,AccessDenied,garciajustin,173.252.111.155,Failed,Success
2023-04-13 15:59:39,ProductView,jeremyjones,155.78.109.128,Success,Success
2023-03-18 18:43:13,OrderPlaced,ksmith,187.169.98.10,Failed,Failed
2023-05-12 19:00:58,Login,jasonshepherd,132.105.116.63,Failed,Failed
2023-07-17 04:46:05,Login,hendersonlisa,78.210.54.219,Success,Failed
2023-01-12 20:00:13,AccessDenied,hcurtis,200.39.28.129,Failed,Failed
2023-04-19 17:51:41,ProductView,alvaradohaley,95.217.232.112,Success,Success
2023-04-22 00:49:51,ProductView,uhoward,178.192.173.158,Failed,Success
2023-05-27 21:56:07,OrderPlaced,ramirezdavid,16.53.103.15,Failed,Failed
2023-04-23 00:58:32,ProductView,xlarson,19.141.135.141,Failed,Success
2023-04-13 05:26:12,OrderPlaced,maryhernandez,118.247.229.76,Failed,Success
2023-03-13 18:10:18,Login,xcollins,47.70.8.80,Success,Success
2023-08-04 17:32:14,AccessDenied,peckzachary,71.45.55.123,Failed,Failed
2023-04-10 00:14:36,Login,bensonadam,88.33.109.62,Failed,Failed
2023-04-26 23:28:09,AccessDenied,rgilbert,19.217.207.235,Success,Success
2023-08-02 15:48:37,Login,johnsonalex,91.40.235.105,Failed,Failed
2023-03-30 02:01:20,ProductView,mooreshelby,151.228.119.24,Success,Success
2023-03-03 07:16:32,Login,qwalton,182.240.243.132,Success,Success
2023-01-20 04:50:22,OrderPlaced,brandonrowe,176.151.239.140,Failed,Success
2023-07-14 19:37:19,AccessDenied,lauraharper,144.87.47.236,Failed,Failed
2023-07-30 23:35:52,AccessDenied,rturner,219.238.223.84,Success,Success
2023-01-28 22:59:01,ProductView,rileyalexis,168.228.116.227,Success,Failed
2023-07-31 00:43:10,AccessDenied,andrew52,75.176.245.65,Success,Success
2023-03-25 23:45:30,AccessDenied,gonzalezstephen,96.62.203.46,Failed,Failed
2023-06-01 00:29:40,Login,julie11,75.116.131.200,Failed,Success
2023-07-10 00:09:29,AccessDenied,gmoreno,158.173.234.49,Failed,Success
2023-02-23 12:59:37,ProductView,theresa12,71.21.142.118,Success,Success
2023-04-26 07:09:53,OrderPlaced,maloneedward,90.152.238.95,Success,Success
2023-04-10 22:26:03,Login,ohill,154.185.254.118,Failed,Success
2023-05-11 01:36:35,OrderPlaced,richardsonjoseph,174.130.246.96,Failed,Success
2023-05-06 08:30:35,ProductView,kimgraham,201.201.133.187,Failed,Failed
2023-02-25 23:53:27,OrderPlaced,andrewrivera,95.192.116.145,Success,Success
2023-02-13 00:34:29,ProductView,alexandra08,34.210.200.140,Success,Success
2023-04-04 08:14:08,Login,jpeterson,114.89.75.218,Failed,Success
2023-04-10 17:14:19,OrderPlaced,qanderson,112.207.100.142,Failed,Failed
2023-06-07 04:52:10,Login,jamescarson,9.131.176.72,Failed,Success
2023-07-21 21:11:44,ProductView,kennethhamilton,219.124.57.118,Success,Failed
2023-02-19 21:01:28,OrderPlaced,fernandezkristin,124.138.138.23,Success,Failed
2023-05-16 07:10:57,ProductView,colemanlevi,148.10.17.232,Failed,Success
2023-07-21 17:55:20,Login,rtyler,123.82.18.148,Failed,Failed
2023-03-09 06:41:19,OrderPlaced,ievans,131.172.110.0,Success,Failed
2023-02-26 00:56:31,Login,rharrison,160.111.222.104,Failed,Success
2023-02-15 05:13:48,ProductView,lharris,179.39.129.65,Success,Failed
2023-02-05 00:38:03,Login,brad16,196.213.229.214,Success,Failed
2023-01-07 13:44:18,OrderPlaced,aford,110.134.73.15,Failed,Success
2023-04-09 05:04:21,Login,richardsonroger,64.199.220.241,Failed,Failed
2023-06-25 14:39:52,AccessDenied,wolfstacey,142.117.157.221,Success,Success
2023-07-25 05:55:31,ProductView,clifford47,144.218.55.112,Failed,Failed
2023-05-25 02:16:26,AccessDenied,aaron59,163.70.172.249,Success,Success
2023-07-01 01:19:29,ProductView,qsuarez,156.220.181.105,Success,Success
2023-02-13 12:29:26,OrderPlaced,deniserodriguez,211.168.141.113,Success,Failed
